Date,Site,treatment,Plot,Depth,TOC.k2so4,TN.k2so4,TOC.fum,TN.fum,MBC,MBN,PO4.fum,NH4,NO3,PO4,TFPA,phenolics,TRS,Mic.PO4,Core.length,Core.mass,Homogenized.mass,Dry.weight,NH4.H2O,NO3.H2O,PO4.H2O,TFPA.H2O,TRS.H2O,Data.Type,Fill,Mass,Bubles.sediment,Time,Average.vacutainer.7.176g,Purpose,Purpose2,X,X.1,Matrix,Notes,Cat.L,Cat.W,An.L,An.W,Cation.Area,Anion.area,pH,X_decimal.degree,Y_decimal.degree,DBH..cm.,Height.m.
6/9/2021,Xeric,Control,3,NA,599.447,51.989,2591.113,688.951,1991.67,636.962,43.925,62.55,32.419,10.279,417.936,13.952,7.225,33.646,,NA,NA,0.143,38.874,0.885,31.689,519.921,2.072,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Control,4,NA,145.398,33.876,2436.836,713.256,2291.44,679.38,0,46.112,43.487,0,1146.438,20.815,9.192,0,,NA,NA,0.127,31.887,21.102,0.46,181.85,1.773,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Control,5,NA,317.414,51.846,1864.739,140.034,1547.32,88.189,50.838,56.456,13.416,10.097,324.615,0,10.919,40.741,,NA,NA,0.117,1.416,14.998,0.764,417.829,1.247,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Control,6,NA,74.074,20.271,2387.817,732.468,2313.74,712.197,21.851,55.215,24.724,3.834,851.1,13.287,7.221,18.017,,NA,NA,0.144,19.684,9.547,7.635,292.705,1.278,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Control,7,NA,696.868,0.841,2167.703,965.502,1470.84,964.661,0,47.377,35.171,0,48.858,0,1.03,0,,NA,NA,0.058,18.852,10.669,41.152,71.761,2.619,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Control,8,NA,195.552,13.882,2631.227,1155.991,2435.68,1142.109,22.846,60,18.79,13.404,342.411,0,5.486,9.442,,NA,NA,0.122,31.503,13.318,15.876,326.095,2.335,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,1,NA,437.017,13.332,1939.429,201.581,1502.41,188.249,69.351,48.227,20.255,1.951,807.168,18.446,3.852,67.4,,NA,NA,0.1,12.139,0.154,3.11,175.957,0,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,2,NA,34.372,3.332,2422.954,727.683,2388.58,724.351,50.655,42.101,21.055,10.871,270.098,6.306,6.811,39.784,,NA,NA,0.097,13.691,29.975,29.205,1339.657,0.267,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,3,NA,80.758,45.55,2861.457,324.593,2780.7,279.044,100.457,44.64,38.515,14.08,852.521,20.104,4.779,86.377,,NA,NA,0.151,55.03,26.887,36.078,296.074,0.494,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,4,NA,218.007,41.36,2677.465,871.76,2459.46,830.4,58.266,65.755,23.854,15.391,131.745,0,5.693,42.875,,NA,NA,0.121,31.613,5.124,1.95,1122.823,1.434,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,5,NA,911.002,40.88,2545.706,675.919,1634.7,635.039,81.066,56.074,22.181,7.222,523.281,9.404,0.128,73.844,,NA,NA,0.166,13.58,4.714,0.607,1276.025,2.673,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,6,NA,513.619,18.369,2229.645,309.173,1716.03,290.804,68.67,62.962,24.509,5.921,153.393,0,5.819,62.749,,NA,NA,0.111,13.886,12.773,45.21,1171.204,4.048,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,7,NA,582.619,44.99,2078.448,556.277,1495.83,511.287,14.77,55.879,30.898,1.337,311.619,0,0.979,13.433,,NA,NA,0.081,13.884,8.478,32.524,208.733,5.904,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/9/2021,Xeric,Snowfence,8,NA,486.509,34.465,2394.972,638.977,1908.46,604.512,63.325,54.309,15.802,10.493,740.244,12.832,4.369,52.832,,NA,NA,0.103,26.993,32.316,9.369,1105.1,0.454,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,1,NA,140.542,64.747,2251.449,543.148,2110.91,478.401,7.195,65.255,19.255,0,359.381,28.18,7.483,7.195,,NA,NA,0.103,20.992,8.508,18.227,698.314,3.285,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,2,NA,503.722,8.546,2404.151,1072.85,1900.43,1064.304,70.671,55.39,12.268,13.365,369.867,0,0.685,57.306,,NA,NA,0.165,47.77,33.674,26.239,591.104,2.586,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,3,NA,506.722,33.686,2165.875,1083.051,1659.15,1049.365,79.387,49.735,15.63,6.043,1058.464,19.936,4.577,73.345,,NA,NA,0.136,2.794,5.817,32.981,15.403,0.507,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,4,NA,553.474,52.04,2269.095,635.26,1715.62,583.221,24.922,65.945,30.496,7.666,843.303,0,7.566,17.256,,NA,NA,0.079,24.287,2.136,16.63,422.828,0.558,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,5,NA,200.317,50.137,2237.546,483.045,2037.23,432.908,39.444,58.49,34.087,6.951,953.995,31.295,6.012,32.493,,NA,NA,0.084,29.564,29.038,15.175,1462.267,2.924,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,6,NA,565.53,30.254,2413.757,846.399,1848.23,816.146,0,46.829,33.813,0,738.423,17.037,15.802,0,,NA,NA,0.128,2.805,10.008,3.665,45.656,1.954,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,7,NA,420.627,58.099,2280.497,748.882,1859.87,690.782,92.095,50.624,25.508,0,951.402,28.372,5.587,92.095,,NA,NA,0.155,19.04,12.253,19.906,38.991,0.813,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Ancillary,8,NA,711.505,66.034,2437.062,219.028,1725.56,152.993,14.786,60.28,24.418,16.315,571.756,27.561,0,0,,NA,NA,0.147,13.489,4.948,23.514,722.798,3.95,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,1,NA,1325.239,33.145,2255.719,567.661,930.48,534.516,31.841,45.88,20.294,11.862,364.485,24.913,9.674,19.979,,NA,NA,0.125,26.068,14.052,21.981,97.238,2.095,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,2,NA,851.495,65.855,2408.922,407.645,1557.43,341.79,63.874,65.944,18.784,7.932,787.208,25.663,0.107,55.942,,NA,NA,0.107,25.304,3.762,24.052,303.505,0.935,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,3,NA,144.298,3.098,2300.061,838.789,2155.76,835.691,0,65.738,13.12,0,147.058,28.748,5.157,0,,NA,NA,0.146,33.307,1.385,15.614,751.562,1.749,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,4,NA,538.338,57.997,2252.372,268.529,1714.03,210.532,47.977,68.54,10.222,7.516,955.139,0,1.68,40.461,,NA,NA,0.156,32.545,7.676,39.897,856.782,4.128,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,5,NA,669.426,20.641,2580.492,952.486,1911.07,931.844,20.777,62.819,17.551,15.677,819.178,26.996,1.793,5.1,,NA,NA,0.126,16.591,21.316,27.803,531.952,1.581,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,6,NA,369.417,51.264,1926.912,1032.311,1557.5,981.047,22.653,44.541,25.253,6.002,943.2,25.859,3.334,16.651,,NA,NA,0.101,3.973,17.807,33.769,450.269,1.361,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,7,NA,523.557,39.87,2963.56,349.569,2440,309.699,6.685,57.671,19.094,15.644,743.265,27.016,8.126,0,,NA,NA,0.158,5.779,0.512,25.843,649.528,2.906,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Control,8,NA,636.118,70.444,2725.994,716.935,2089.88,646.491,36.021,64.989,30.887,0,574.027,30.978,0,36.021,,NA,NA,0.119,18.283,4.657,12.932,232.58,1.791,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,1,NA,629.295,37.194,2441.009,926.203,1811.71,889.009,96.004,58.925,25.689,14.687,604.656,0,4.156,81.318,,NA,NA,0.125,33.06,3.481,5.434,1249.303,6.272,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,2,NA,818.824,15.875,2101.49,502.159,1282.67,486.284,29.587,63.743,34.851,10.528,773.933,20.883,10.33,19.059,,NA,NA,0.107,24.994,23.355,8.295,672.707,0.489,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,3,NA,393.26,0.146,2313.739,154.359,1920.48,154.213,8.025,51.221,16.859,14.048,249.583,23.879,5.292,0,,NA,NA,0.136,42.156,13.218,18.587,1150.426,2.81,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,4,NA,314.052,59.963,2432.197,656.633,2118.15,596.671,41.442,46.954,18.808,0,771.545,0,12.227,41.442,,NA,NA,0.185,17.078,10.65,17.201,937.659,0.974,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,5,NA,235.189,52.28,2549.125,482.355,2313.94,430.074,40.984,67.518,29.547,13.642,465.132,23.69,7.969,27.342,,NA,NA,0.133,34.868,13.705,9.802,576.153,2.568,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,6,NA,478.368,8.753,2079.845,157.713,1601.48,148.96,13.481,50.215,22.838,3.043,693.038,32.347,0.754,10.438,,NA,NA,0.138,27.524,27.434,10.326,174.508,0.775,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,7,NA,27.049,45.891,2043.771,1113.56,2016.72,1067.669,76.225,58.541,21.196,0,878.94,16.139,6.226,76.225,,NA,NA,0.144,22.47,13.534,47.727,263.841,1.59,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6/6/2021,Mesic,Snowfence,8,NA,406.171,66.575,2426.621,299.86,2020.45,233.285,67.996,56.052,13.289,0,1114.216,0,2.134,67.996,,NA,NA,0.109,41.011,16.172,7.758,985.632,1.04,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,Xeric,Control,4,NA,908.758,69.624,1628.552,44.978,719.79,-24.646,64.67,54.93,22.838,13.058,157.781,16.255,3.827,51.612,,NA,NA,0.066,23.682,6.316,3.415,157.173,5.138,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,Xeric,Control,8,NA,249.04,15.273,2498.974,17.42,2249.93,2.146,71.815,57.218,40.312,11.556,819.931,0,5.752,60.259,,NA,NA,0.13,56.25,11.493,9.224,1405.501,3.428,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,Xeric,Control,6,NA,407.711,17.515,2142.118,470.314,1734.41,452.799,6.442,57.471,16.641,13.582,458.386,11.36,9.024,0,,NA,NA,0.111,18.285,16.755,14.054,30.606,4.168,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,Xeric,Snowfence,6,NA,325.931,2.533,2690.48,663.45,2364.55,660.917,26.157,52.253,33.901,5.124,470.138,10.353,6.163,21.033,,NA,NA,0.122,43.298,8.46,9.161,593.972,0.335,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,Xeric,Snowfence,8,NA,201.368,16.049,1806.551,641.478,1605.18,625.429,29.605,54.292,34.017,15.335,9009.832,3.607,3.093,14.269,,NA,NA,0.072,35.372,14.384,24.266,831.184,0.358,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/31/2021,Xeric,Snowfence,4,NA,390.667,11.35,2725.108,1120.622,2334.44,1109.273,0,59.864,25.615,9.276,1225.21,0,7.092,0,,NA,NA,0.14,10.354,18.953,8.591,239.182,0.176,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,Hydric,Control,6,NA,223.307,44.298,2251.141,451.27,2027.83,406.972,64.652,52.641,20.447,0,729.109,12.699,6.608,64.652,,NA,NA,0.069,48.737,1.447,0.196,120.174,0.771,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,Hydric,Control,8,NA,568.173,66.211,2551.719,727.762,1983.55,661.551,32.102,57.324,31.777,0,1021.686,0,3.886,32.102,,NA,NA,0.128,19.708,7.241,26.999,420.349,3.123,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,Hydric,Control,4,NA,198.533,24.707,2240.039,175.267,2041.51,150.56,31.788,58.745,14.855,12.802,369.582,0,4.959,18.987,,NA,NA,0.114,14.503,7.221,3.143,515.95,3.554,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,Hydric,Snowfence,4,NA,746.25,25.003,2785.918,523.009,2039.67,498.006,47.024,53.061,21.715,10.096,886.145,0,8.358,36.928,,NA,NA,0.111,1.592,25.035,33.381,157.599,0.534,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,Hydric,Snowfence,6,NA,139.725,22.544,2336.969,657.859,2197.24,635.315,75.38,46.924,26.897,4.198,817.279,0,8.249,71.182,,NA,NA,0.128,34.073,27.18,2.942,88.064,6.905,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/30/2021,Hydric,Snowfence,8,NA,339.169,16.039,1785.682,133.247,1446.51,117.209,24.005,43,20.147,8.008,440.908,13.697,7.201,15.996,,NA,NA,0.124,44.378,16.512,51.673,133.321,3.921,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,Mesic,Control,2,NA,210.18,72.363,2243.557,695.927,2033.38,623.565,0,53.991,0,2.436,1251.059,10.464,2.977,0,,NA,NA,0.096,25.199,14.416,22.103,1123.642,1.886,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,Mesic,Control,4,NA,754.003,30.026,2301.137,661.898,1547.13,631.872,64.234,60.763,17.134,2.741,816.874,0,4.647,61.493,,NA,NA,0.135,4.895,9.712,32.911,294.959,1.661,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,Mesic,Control,6,NA,467.202,76.269,3036.134,958.337,2568.93,882.068,105.87,65.856,25.21,11.704,937.697,0,3.535,94.166,,NA,NA,0.135,21.268,43.785,14.653,393.057,0.266,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,Mesic,Snowfence,2,NA,444.298,78.677,2722.495,624.703,2278.2,546.026,63.085,42.242,18.904,4.187,671.048,29.06,8.546,58.899,,NA,NA,0.102,24.586,2.858,34.703,553.329,2.569,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,Mesic,Snowfence,4,NA,334.798,27.193,2077.413,118.306,1742.62,91.112,54.58,67.559,40.508,9.174,638.566,0,4.204,45.406,,NA,NA,0.119,15.753,0.154,29.225,42.983,2.809,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3/28/2021,Mesic,Snowfence,6,NA,246.915,74.944,1892.065,855.61,1645.15,780.666,0,69.312,34.53,14.984,10000.239,22.028,3.063,0,,NA,NA,0.159,20.883,20.114,13.793,824.846,2.387,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,1,15,113.12,19.909,113.85,22.573,0.72,2.664,81.7,6.969,10.972,0.194,78.91,0,0.055,81.505,,NA,NA,0.7,2.575,1.036,0.142,23.477,0,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,2,15,1227.17,122.976,2233.16,310.314,1005.99,187.338,59.532,87.047,12.923,0.204,1017.732,0,0.489,59.329,,NA,NA,0.272,23.883,0.392,0.381,587.147,1.212,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,3,15,257.66,23.172,236.21,34.47,-21.45,11.298,25.173,9.339,8.671,0.194,173.973,22.014,0.041,24.979,,NA,NA,0.648,1.375,0.619,0.143,50.771,0.057,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,4,15,1943.19,150.894,3485.95,299.476,1542.76,148.582,80.141,42.838,11.13,0,1321.427,23.766,0.874,80.141,,NA,NA,0.252,13.514,0.999,0.385,476.993,0.534,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,5,15,2350.64,185.72,2466.56,307.025,115.92,121.305,19.124,48.575,83.734,0.374,1491.584,6.323,1.009,18.75,,NA,NA,0.26,52.087,3.708,0.326,836.649,1.886,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,6,15,1887.35,230.939,5183.84,666.925,3296.5,435.985,67.192,67.657,82.851,0.17,1254.482,0,0.94,67.022,,NA,NA,0.186,53.201,4.969,3.027,1368.778,1.243,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,7,15,742.21,93.673,2647.12,376.364,1904.91,282.691,8.609,44.244,66.267,0.01,580.279,14.649,0.231,8.599,,NA,NA,0.214,22.132,2.919,0.431,256.921,0.274,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/4/2020,Mesic,Ancillary,8,15,988.98,132.253,2122.55,315.69,1133.57,183.438,0,57.431,42.023,1.07,696.208,18.793,0.221,0,,NA,NA,0.246,16.195,1.824,0.402,250.376,0.237,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,1,15,387.67,49.414,1528.89,248.317,1141.23,198.903,69.883,39.322,30.01,2.166,206.547,0,0.15,67.717,,NA,NA,0.588,5.066,1.314,0.161,87.231,0.034,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,2,15,294.25,30.411,685.3,96.613,391.05,66.202,27.113,23.697,19.558,0.014,112.101,0,0.073,27.1,,NA,NA,0.738,4.487,0.706,0.129,13.003,0,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,3,15,280.41,33.194,870.54,142.823,590.13,109.629,81.597,23.516,24.836,1.246,113.25,0,0.017,80.351,,NA,NA,0.632,4.72,0.846,0.139,57.387,0.004,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,4,15,239.55,27.395,936.23,141.577,696.67,114.182,54.526,37.444,25.903,0,87.315,0,0,54.526,,NA,NA,0.662,9.187,0.532,0.138,31.8,0.04,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,5,15,1313.39,149.918,2975.09,423.95,1661.7,274.032,41.814,75.484,93.075,10.615,627.137,11.222,0.27,31.199,,NA,NA,0.408,46.319,3.19,0.203,183.318,0.106,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,6,15,734.2,103.016,1892.32,322.711,1158.11,219.695,107.923,56.522,56.824,2.833,343.875,0,0.098,105.09,,NA,NA,0.42,7.033,2.742,0.236,14.027,0,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,7,15,2165.47,275.191,3774.72,476.564,1609.25,201.373,109.092,98.504,65.644,12.198,851.082,18.473,0.078,96.894,,NA,NA,0.52,58.502,1.511,2.741,636.864,0.115,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/3/2020,Xeric,Ancillary,8,15,1286.86,175.984,4295.21,440.283,3008.35,264.299,66.023,73.268,52.631,10.552,580.421,0,0.244,55.471,,NA,NA,0.326,18.549,2.14,0.266,156.092,0.163,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/2/2020,Hydric,Ancillary,1,15,896.08,78.332,24601.39,2791.028,23705.31,2712.696,97.852,53.713,61.992,9.903,3075.211,0,0.268,87.949,,NA,NA,0.322,2.751,2.433,0.304,2171.54,0.646,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/2/2020,Hydric,Ancillary,2,15,1580.16,173.629,16026.47,2129.935,14446.3,1956.307,9.444,107.097,50.837,6.455,1194.264,7.273,0.286,2.989,,NA,NA,0.27,57.435,1.922,0.388,639.705,1.924,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/2/2020,Hydric,Ancillary,3,15,2679.19,212.232,16579.45,1744.396,13900.26,1532.164,43.463,111.554,72.917,63.213,1008.582,16.97,0.119,0,,NA,NA,0.242,55.386,1.841,11.987,643.531,0.806,Soil extracts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
