"formula","Site","Year","Season","Polar"
"C10H10O5","Xeric",2018,"Fall","polar"
"C10H10O5","Xeric",2018,"Spring","polar"
"C10H10O5","Xeric",2019,"Spring","polar"
"C10H10O5","Hydric",2019,"Spring","polar"
"C10H10O5","Hydric",2017,"Spring","polar"
"C10H10O5","Hydric",2017,"Fall","polar"
"C10H10O5","Hydric",2018,"Spring","polar"
"C10H10O5","Hydric",2018,"LateSpring","polar"
"C10H10O5","Hydric",2019,"Fall","polar"
"C10H10O5","Hydric",2018,"Fall","polar"
"C10H10O5","Mesic",2018,"LateSpring","polar"
"C10H10O5","Mesic",2017,"Fall","polar"
"C10H10O5","Mesic",2018,"Spring","polar"
"C10H10O5","Mesic",2018,"Fall","polar"
"C10H10O5","Mesic",2017,"Spring","polar"
"C10H10O5","Mesic",2019,"Fall","polar"
"C10H10O5","Mesic",2019,"Spring","polar"
"C8H14O4","Xeric",2019,"Fall","polar"
"C8H14O4","Xeric",2017,"Fall","polar"
"C8H14O4","Xeric",2017,"Spring","polar"
"C8H14O4","Xeric",2018,"Fall","polar"
"C8H14O4","Xeric",2018,"Spring","polar"
"C8H14O4","Xeric",2019,"Spring","polar"
"C8H14O4","Hydric",2019,"Spring","polar"
"C8H14O4","Hydric",2017,"Spring","polar"
"C8H14O4","Hydric",2017,"Fall","polar"
"C8H14O4","Hydric",2018,"Spring","polar"
"C8H14O4","Hydric",2018,"LateSpring","polar"
"C8H14O4","Hydric",2019,"Fall","polar"
"C8H14O4","Hydric",2018,"Fall","polar"
"C8H14O4","Mesic",2018,"LateSpring","polar"
"C8H14O4","Mesic",2017,"Fall","polar"
"C8H14O4","Mesic",2018,"Spring","polar"
"C8H14O4","Mesic",2018,"Fall","polar"
"C8H14O4","Mesic",2017,"Spring","polar"
"C8H14O4","Mesic",2019,"Fall","polar"
"C8H14O4","Mesic",2019,"Spring","polar"
"C11H14O4","Xeric",2019,"Fall","polar"
"C11H14O4","Xeric",2017,"Fall","polar"
"C11H14O4","Xeric",2017,"Spring","polar"
"C11H14O4","Xeric",2018,"Fall","polar"
"C11H14O4","Xeric",2018,"Spring","polar"
"C11H14O4","Xeric",2019,"Spring","polar"
"C11H14O4","Hydric",2019,"Spring","polar"
"C11H14O4","Hydric",2017,"Spring","polar"
"C11H14O4","Hydric",2017,"Fall","polar"
"C11H14O4","Hydric",2018,"Spring","polar"
"C11H14O4","Hydric",2018,"LateSpring","polar"
"C11H14O4","Hydric",2019,"Fall","polar"
"C11H14O4","Hydric",2018,"Fall","polar"
"C11H14O4","Mesic",2018,"LateSpring","polar"
"C11H14O4","Mesic",2017,"Fall","polar"
"C11H14O4","Mesic",2018,"Spring","polar"
"C11H14O4","Mesic",2018,"Fall","polar"
"C11H14O4","Mesic",2017,"Spring","polar"
"C11H14O4","Mesic",2019,"Fall","polar"
"C11H14O4","Mesic",2019,"Spring","polar"
"C8H18O4S1","Xeric",2019,"Fall","polar"
"C8H18O4S1","Xeric",2017,"Spring","polar"
"C8H18O4S1","Xeric",2017,"Fall","polar"
"C8H18O4S1","Xeric",2018,"Spring","polar"
"C8H18O4S1","Xeric",2018,"Fall","polar"
"C8H18O4S1","Xeric",2019,"Spring","polar"
"C8H18O4S1","Hydric",2019,"Spring","polar"
"C8H18O4S1","Hydric",2017,"Spring","polar"
"C8H18O4S1","Hydric",2017,"Fall","polar"
"C8H18O4S1","Hydric",2018,"Spring","polar"
"C8H18O4S1","Hydric",2018,"LateSpring","polar"
"C8H18O4S1","Hydric",2018,"Fall","polar"
"C8H18O4S1","Hydric",2019,"Fall","polar"
"C8H18O4S1","Mesic",2017,"Fall","polar"
"C8H18O4S1","Mesic",2018,"Spring","polar"
"C8H18O4S1","Mesic",2018,"Fall","polar"
"C8H18O4S1","Mesic",2017,"Spring","polar"
"C8H18O4S1","Mesic",2019,"Fall","polar"
"C8H18O4S1","Mesic",2018,"LateSpring","polar"
"C8H18O4S1","Mesic",2019,"Spring","polar"
"C8H19O4P1","Xeric",2019,"Fall","polar"
"C8H19O4P1","Xeric",2017,"Fall","polar"
"C8H19O4P1","Xeric",2018,"Fall","polar"
"C8H19O4P1","Xeric",2017,"Spring","polar"
"C8H19O4P1","Xeric",2018,"Spring","polar"
"C8H19O4P1","Xeric",2019,"Spring","polar"
"C8H19O4P1","Hydric",2019,"Spring","polar"
"C8H19O4P1","Hydric",2017,"Spring","polar"
"C8H19O4P1","Hydric",2018,"Fall","polar"
"C8H19O4P1","Hydric",2017,"Fall","polar"
"C8H19O4P1","Mesic",2018,"Spring","polar"
"C8H19O4P1","Mesic",2017,"Spring","polar"
"C8H19O4P1","Mesic",2019,"Fall","polar"
"C8H19O4P1","Mesic",2019,"Spring","polar"
"C9H18O3","Xeric",2019,"Fall","polar"
"C9H18O3","Xeric",2017,"Spring","polar"
"C9H18O3","Xeric",2018,"Fall","polar"
"C9H18O3","Xeric",2017,"Fall","polar"
"C9H18O3","Xeric",2018,"Spring","polar"
"C9H18O3","Xeric",2019,"Spring","polar"
"C9H18O3","Hydric",2017,"Fall","polar"
"C9H18O3","Hydric",2018,"Spring","polar"
"C9H18O3","Hydric",2018,"LateSpring","polar"
"C9H18O3","Hydric",2019,"Fall","polar"
"C9H18O3","Hydric",2018,"Fall","polar"
"C9H18O3","Hydric",2019,"Spring","polar"
"C9H18O3","Hydric",2017,"Spring","polar"
"C9H18O3","Mesic",2018,"LateSpring","polar"
"C9H18O3","Mesic",2017,"Fall","polar"
"C9H18O3","Mesic",2017,"Spring","polar"
"C9H18O3","Mesic",2018,"Fall","polar"
"C12H18O3","Xeric",2019,"Fall","polar"
"C12H18O3","Xeric",2017,"Fall","polar"
"C12H18O3","Xeric",2018,"Fall","polar"
"C12H18O3","Xeric",2017,"Spring","polar"
"C12H18O3","Xeric",2018,"Spring","polar"
"C12H18O3","Xeric",2019,"Spring","polar"
"C12H18O3","Hydric",2018,"LateSpring","polar"
"C12H18O3","Hydric",2018,"Fall","polar"
"C12H18O3","Hydric",2019,"Fall","polar"
"C12H18O3","Hydric",2018,"Spring","polar"
"C12H18O3","Mesic",2018,"LateSpring","polar"
"C12H18O3","Mesic",2017,"Fall","polar"
"C12H18O3","Mesic",2018,"Spring","polar"
"C12H18O3","Mesic",2018,"Fall","polar"
"C12H18O3","Mesic",2017,"Spring","polar"
"C12H18O3","Mesic",2019,"Fall","polar"
"C12H18O3","Mesic",2019,"Spring","polar"
"C13H22O2","Xeric",2019,"Fall","polar"
"C13H22O2","Xeric",2017,"Fall","polar"
"C13H22O2","Xeric",2017,"Spring","polar"
"C13H22O2","Xeric",2018,"Fall","polar"
"C13H22O2","Xeric",2018,"Spring","polar"
"C13H22O2","Xeric",2019,"Spring","polar"
"C13H22O2","Hydric",2019,"Spring","polar"
"C13H22O2","Hydric",2017,"Fall","polar"
"C13H22O2","Hydric",2018,"Spring","polar"
"C13H22O2","Hydric",2019,"Fall","polar"
"C13H22O2","Hydric",2018,"LateSpring","polar"
"C13H22O2","Hydric",2017,"Spring","polar"
"C13H22O2","Mesic",2018,"LateSpring","polar"
"C13H22O2","Mesic",2017,"Fall","polar"
"C13H22O2","Mesic",2018,"Spring","polar"
"C13H22O2","Mesic",2018,"Fall","polar"
"C13H22O2","Mesic",2017,"Spring","polar"
"C13H22O2","Mesic",2019,"Fall","polar"
"C13H22O2","Mesic",2019,"Spring","polar"
"C9H9O5N1","Xeric",2019,"Fall","polar"
"C9H9O5N1","Xeric",2018,"Fall","polar"
"C9H9O5N1","Xeric",2018,"Spring","polar"
"C9H9O5N1","Xeric",2019,"Spring","polar"
"C9H9O5N1","Hydric",2019,"Spring","polar"
"C9H9O5N1","Hydric",2017,"Spring","polar"
"C9H9O5N1","Hydric",2017,"Fall","polar"
"C9H9O5N1","Hydric",2018,"Spring","polar"
"C9H9O5N1","Hydric",2018,"LateSpring","polar"
"C9H9O5N1","Hydric",2019,"Fall","polar"
"C9H9O5N1","Mesic",2018,"LateSpring","polar"
"C9H9O5N1","Mesic",2019,"Spring","polar"
"C10H13O4N1","Xeric",2019,"Fall","polar"
"C10H13O4N1","Xeric",2017,"Fall","polar"
"C10H13O4N1","Xeric",2017,"Spring","polar"
"C10H13O4N1","Xeric",2018,"Fall","polar"
"C10H13O4N1","Xeric",2018,"Spring","polar"
"C10H13O4N1","Xeric",2019,"Spring","polar"
"C10H13O4N1","Hydric",2019,"Spring","polar"
"C10H13O4N1","Hydric",2017,"Spring","polar"
"C10H13O4N1","Hydric",2017,"Fall","polar"
"C10H13O4N1","Hydric",2018,"Spring","polar"
"C10H13O4N1","Hydric",2018,"LateSpring","polar"
"C10H13O4N1","Hydric",2019,"Fall","polar"
"C10H13O4N1","Hydric",2018,"Fall","polar"
"C10H13O4N1","Mesic",2018,"LateSpring","polar"
"C10H13O4N1","Mesic",2017,"Fall","polar"
"C10H13O4N1","Mesic",2018,"Spring","polar"
"C10H13O4N1","Mesic",2018,"Fall","polar"
"C10H13O4N1","Mesic",2017,"Spring","polar"
"C10H13O4N1","Mesic",2019,"Fall","polar"
"C10H13O4N1","Mesic",2019,"Spring","polar"
"C9H8O6","Xeric",2019,"Fall","polar"
"C9H8O6","Xeric",2017,"Fall","polar"
"C9H8O6","Xeric",2018,"Fall","polar"
"C9H8O6","Xeric",2018,"Spring","polar"
"C9H8O6","Xeric",2017,"Spring","polar"
"C9H8O6","Xeric",2019,"Spring","polar"
"C9H8O6","Hydric",2019,"Spring","polar"
"C9H8O6","Hydric",2018,"Spring","polar"
"C9H8O6","Hydric",2018,"LateSpring","polar"
"C9H8O6","Hydric",2019,"Fall","polar"
"C9H8O6","Hydric",2018,"Fall","polar"
"C9H8O6","Hydric",2017,"Spring","polar"
"C9H8O6","Mesic",2018,"LateSpring","polar"
"C9H8O6","Mesic",2017,"Fall","polar"
"C9H8O6","Mesic",2018,"Spring","polar"
"C9H8O6","Mesic",2018,"Fall","polar"
"C9H8O6","Mesic",2017,"Spring","polar"
"C9H8O6","Mesic",2019,"Fall","polar"
"C9H8O6","Mesic",2019,"Spring","polar"
"C10H12O3S1","Hydric",2018,"Fall","polar"
"C10H12O5","Xeric",2019,"Fall","polar"
"C10H12O5","Xeric",2017,"Fall","polar"
"C10H12O5","Xeric",2017,"Spring","polar"
"C10H12O5","Xeric",2018,"Fall","polar"
"C10H12O5","Xeric",2018,"Spring","polar"
"C10H12O5","Xeric",2019,"Spring","polar"
"C10H12O5","Hydric",2019,"Spring","polar"
"C10H12O5","Hydric",2017,"Spring","polar"
"C10H12O5","Hydric",2017,"Fall","polar"
"C10H12O5","Hydric",2018,"Spring","polar"
"C10H12O5","Hydric",2018,"LateSpring","polar"
"C10H12O5","Hydric",2019,"Fall","polar"
"C10H12O5","Hydric",2018,"Fall","polar"
"C10H12O5","Mesic",2018,"LateSpring","polar"
"C10H12O5","Mesic",2017,"Fall","polar"
"C10H12O5","Mesic",2018,"Spring","polar"
"C10H12O5","Mesic",2018,"Fall","polar"
"C10H12O5","Mesic",2017,"Spring","polar"
"C10H12O5","Mesic",2019,"Fall","polar"
"C10H12O5","Mesic",2019,"Spring","polar"
"C11H16O4","Xeric",2019,"Fall","polar"
"C11H16O4","Xeric",2017,"Fall","polar"
"C11H16O4","Xeric",2017,"Spring","polar"
"C11H16O4","Xeric",2018,"Fall","polar"
"C11H16O4","Xeric",2018,"Spring","polar"
"C11H16O4","Xeric",2019,"Spring","polar"
"C11H16O4","Hydric",2019,"Spring","polar"
"C11H16O4","Hydric",2017,"Spring","polar"
"C11H16O4","Hydric",2017,"Fall","polar"
"C11H16O4","Hydric",2018,"Spring","polar"
"C11H16O4","Hydric",2018,"LateSpring","polar"
"C11H16O4","Hydric",2019,"Fall","polar"
"C11H16O4","Hydric",2018,"Fall","polar"
"C11H16O4","Mesic",2018,"LateSpring","polar"
"C11H16O4","Mesic",2017,"Fall","polar"
"C11H16O4","Mesic",2018,"Spring","polar"
"C11H16O4","Mesic",2018,"Fall","polar"
"C11H16O4","Mesic",2017,"Spring","polar"
"C11H16O4","Mesic",2019,"Fall","polar"
"C11H16O4","Mesic",2019,"Spring","polar"
"C12H20O3","Xeric",2019,"Fall","polar"
"C12H20O3","Xeric",2017,"Fall","polar"
"C12H20O3","Xeric",2017,"Spring","polar"
"C12H20O3","Xeric",2018,"Fall","polar"
"C12H20O3","Xeric",2018,"Spring","polar"
"C12H20O3","Xeric",2019,"Spring","polar"
"C12H20O3","Hydric",2019,"Spring","polar"
"C12H20O3","Hydric",2017,"Spring","polar"
"C12H20O3","Hydric",2017,"Fall","polar"
"C12H20O3","Hydric",2018,"Spring","polar"
"C12H20O3","Hydric",2018,"LateSpring","polar"
"C12H20O3","Hydric",2019,"Fall","polar"
"C12H20O3","Hydric",2018,"Fall","polar"
"C12H20O3","Mesic",2018,"LateSpring","polar"
"C12H20O3","Mesic",2017,"Fall","polar"
"C12H20O3","Mesic",2018,"Spring","polar"
"C12H20O3","Mesic",2018,"Fall","polar"
"C12H20O3","Mesic",2017,"Spring","polar"
"C12H20O3","Mesic",2019,"Fall","polar"
"C12H20O3","Mesic",2019,"Spring","polar"
"C13H24O2","Xeric",2018,"Spring","polar"
"C13H24O2","Xeric",2019,"Spring","polar"
"C8H7O6N1","Xeric",2019,"Fall","polar"
"C8H7O6N1","Xeric",2017,"Fall","polar"
"C8H7O6N1","Xeric",2018,"Fall","polar"
"C8H7O6N1","Xeric",2018,"Spring","polar"
"C8H7O6N1","Xeric",2017,"Spring","polar"
"C8H7O6N1","Xeric",2019,"Spring","polar"
"C8H7O6N1","Hydric",2019,"Spring","polar"
"C8H7O6N1","Hydric",2017,"Fall","polar"
"C8H7O6N1","Hydric",2019,"Fall","polar"
"C8H7O6N1","Mesic",2018,"LateSpring","polar"
"C8H7O6N1","Mesic",2018,"Spring","polar"
"C8H7O6N1","Mesic",2017,"Spring","polar"
"C8H7O6N1","Mesic",2019,"Fall","polar"
"C8H7O6N1","Mesic",2019,"Spring","polar"
"C10H15O4N1","Xeric",2018,"Fall","polar"
"C10H15O4N1","Xeric",2017,"Fall","polar"
"C10H15O4N1","Xeric",2018,"Spring","polar"
"C10H15O4N1","Xeric",2019,"Spring","polar"
"C10H15O4N1","Hydric",2019,"Spring","polar"
"C10H15O4N1","Hydric",2018,"Spring","polar"
"C10H15O4N1","Hydric",2018,"LateSpring","polar"
"C10H15O4N1","Hydric",2018,"Fall","polar"
"C10H15O4N1","Mesic",2018,"LateSpring","polar"
"C10H15O4N1","Mesic",2017,"Fall","polar"
"C10H15O4N1","Mesic",2018,"Spring","polar"
"C10H15O4N1","Mesic",2018,"Fall","polar"
"C10H15O4N1","Mesic",2017,"Spring","polar"
"C10H15O4N1","Mesic",2019,"Fall","polar"
"C10H15O4N1","Mesic",2019,"Spring","polar"
"C11H19O3N1","Xeric",2018,"Spring","polar"
"C11H19O3N1","Hydric",2018,"Fall","polar"
"C11H19O3N1","Hydric",2019,"Spring","polar"
"C11H19O3N1","Mesic",2018,"LateSpring","polar"
"C11H19O3N1","Mesic",2018,"Fall","polar"
"C11H19O3N1","Mesic",2019,"Fall","polar"
"C11H19O3N1","Xeric",2018,"Fall","polar"
"C8H6O7","Mesic",2018,"LateSpring","polar"
"C8H6O7","Mesic",2018,"Spring","polar"
"C8H6O7","Mesic",2018,"Fall","polar"
"C8H6O7","Mesic",2017,"Spring","polar"
"C9H10O4S1","Xeric",2018,"Spring","polar"
"C9H10O4S1","Hydric",2019,"Spring","polar"
"C10H10O3","Xeric",2019,"Fall","polar"
"C10H10O3","Xeric",2017,"Fall","polar"
"C10H10O3","Xeric",2017,"Spring","polar"
"C10H10O3","Xeric",2018,"Spring","polar"
"C10H10O3","Mesic",2018,"Spring","polar"
"C9H10O6","Mesic",2018,"LateSpring","polar"
"C9H10O6","Mesic",2017,"Fall","polar"
"C9H10O6","Mesic",2018,"Spring","polar"
"C9H10O6","Mesic",2018,"Fall","polar"
"C9H10O6","Mesic",2017,"Spring","polar"
"C9H10O6","Mesic",2019,"Fall","polar"
"C13H10O3","Xeric",2019,"Fall","polar"
"C13H10O3","Xeric",2017,"Fall","polar"
"C13H10O3","Xeric",2017,"Spring","polar"
"C13H10O3","Xeric",2018,"Spring","polar"
"C13H10O3","Xeric",2018,"Fall","polar"
"C13H10O3","Xeric",2019,"Spring","polar"
"C13H10O3","Hydric",2019,"Spring","polar"
"C13H10O3","Hydric",2017,"Spring","polar"
"C13H10O3","Hydric",2017,"Fall","polar"
"C13H10O3","Hydric",2018,"Spring","polar"
"C13H10O3","Hydric",2018,"LateSpring","polar"
"C13H10O3","Hydric",2019,"Fall","polar"
"C13H10O3","Hydric",2018,"Fall","polar"
"C13H10O3","Mesic",2018,"LateSpring","polar"
"C13H10O3","Mesic",2017,"Fall","polar"
"C13H10O3","Mesic",2017,"Spring","polar"
"C13H10O3","Mesic",2018,"Spring","polar"
"C13H10O3","Mesic",2018,"Fall","polar"
"C13H10O3","Mesic",2019,"Fall","polar"
"C13H10O3","Mesic",2019,"Spring","polar"
"C10H14O5","Xeric",2019,"Fall","polar"
"C10H14O5","Xeric",2017,"Fall","polar"
"C10H14O5","Xeric",2017,"Spring","polar"
"C10H14O5","Xeric",2018,"Fall","polar"
"C10H14O5","Xeric",2018,"Spring","polar"
"C10H14O5","Xeric",2019,"Spring","polar"
"C10H14O5","Mesic",2018,"LateSpring","polar"
"C10H14O5","Mesic",2017,"Fall","polar"
"C10H14O5","Mesic",2018,"Spring","polar"
"C10H14O5","Mesic",2018,"Fall","polar"
"C10H14O5","Mesic",2017,"Spring","polar"
"C10H14O5","Mesic",2019,"Fall","polar"
"C10H14O5","Mesic",2019,"Spring","polar"
"C14H14O2","Xeric",2018,"Fall","polar"
"C11H18O4","Xeric",2019,"Fall","polar"
"C11H18O4","Xeric",2017,"Fall","polar"
"C11H18O4","Xeric",2017,"Spring","polar"
"C11H18O4","Xeric",2018,"Fall","polar"
"C11H18O4","Xeric",2018,"Spring","polar"
"C11H18O4","Xeric",2019,"Spring","polar"
"C11H18O4","Hydric",2019,"Spring","polar"
"C11H18O4","Hydric",2017,"Spring","polar"
"C11H18O4","Hydric",2017,"Fall","polar"
"C11H18O4","Hydric",2018,"Spring","polar"
"C11H18O4","Hydric",2018,"LateSpring","polar"
"C11H18O4","Hydric",2019,"Fall","polar"
"C11H18O4","Hydric",2018,"Fall","polar"
"C11H18O4","Mesic",2018,"LateSpring","polar"
"C11H18O4","Mesic",2017,"Fall","polar"
"C11H18O4","Mesic",2018,"Spring","polar"
"C11H18O4","Mesic",2018,"Fall","polar"
"C11H18O4","Mesic",2017,"Spring","polar"
"C11H18O4","Mesic",2019,"Fall","polar"
"C11H18O4","Mesic",2019,"Spring","polar"
"C12H22O3","Xeric",2019,"Fall","polar"
"C12H22O3","Xeric",2017,"Fall","polar"
"C12H22O3","Xeric",2017,"Spring","polar"
"C12H22O3","Xeric",2018,"Fall","polar"
"C12H22O3","Xeric",2018,"Spring","polar"
"C12H22O3","Xeric",2019,"Spring","polar"
"C12H22O3","Hydric",2019,"Spring","polar"
"C12H22O3","Hydric",2017,"Spring","polar"
"C12H22O3","Hydric",2017,"Fall","polar"
"C12H22O3","Hydric",2018,"Spring","polar"
"C12H22O3","Hydric",2018,"LateSpring","polar"
"C12H22O3","Hydric",2019,"Fall","polar"
"C12H22O3","Hydric",2018,"Fall","polar"
"C12H22O3","Mesic",2018,"LateSpring","polar"
"C12H22O3","Mesic",2017,"Fall","polar"
"C12H22O3","Mesic",2018,"Spring","polar"
"C12H22O3","Mesic",2017,"Spring","polar"
"C12H22O3","Mesic",2018,"Fall","polar"
"C12H22O3","Mesic",2019,"Fall","polar"
"C12H22O3","Mesic",2019,"Spring","polar"
"C10H17O4N1","Xeric",2019,"Fall","polar"
"C10H17O4N1","Xeric",2018,"Fall","polar"
"C10H17O4N1","Xeric",2018,"Spring","polar"
"C10H17O4N1","Xeric",2017,"Spring","polar"
"C10H17O4N1","Xeric",2019,"Spring","polar"
"C10H17O4N1","Hydric",2019,"Spring","polar"
"C10H17O4N1","Hydric",2017,"Fall","polar"
"C10H17O4N1","Hydric",2018,"Spring","polar"
"C10H17O4N1","Hydric",2019,"Fall","polar"
"C10H17O4N1","Hydric",2018,"Fall","polar"
"C10H17O4N1","Hydric",2018,"LateSpring","polar"
"C10H17O4N1","Mesic",2018,"LateSpring","polar"
"C10H17O4N1","Mesic",2017,"Fall","polar"
"C10H17O4N1","Mesic",2018,"Spring","polar"
"C10H17O4N1","Mesic",2018,"Fall","polar"
"C10H17O4N1","Mesic",2017,"Spring","polar"
"C10H17O4N1","Mesic",2019,"Fall","polar"
"C10H17O4N1","Mesic",2019,"Spring","polar"
"C11H21O3N1","Xeric",2019,"Fall","polar"
"C11H21O3N1","Xeric",2017,"Fall","polar"
"C11H21O3N1","Xeric",2017,"Spring","polar"
"C11H21O3N1","Xeric",2018,"Fall","polar"
"C11H21O3N1","Xeric",2018,"Spring","polar"
"C11H21O3N1","Xeric",2019,"Spring","polar"
"C11H21O3N1","Hydric",2019,"Spring","polar"
"C11H21O3N1","Hydric",2017,"Spring","polar"
"C11H21O3N1","Hydric",2017,"Fall","polar"
"C11H21O3N1","Hydric",2018,"Spring","polar"
"C11H21O3N1","Hydric",2018,"LateSpring","polar"
"C11H21O3N1","Hydric",2019,"Fall","polar"
"C11H21O3N1","Hydric",2018,"Fall","polar"
"C11H21O3N1","Mesic",2018,"LateSpring","polar"
"C11H21O3N1","Mesic",2017,"Fall","polar"
"C11H21O3N1","Mesic",2018,"Spring","polar"
"C11H21O3N1","Mesic",2017,"Spring","polar"
"C11H21O3N1","Mesic",2019,"Fall","polar"
"C11H21O3N1","Mesic",2019,"Spring","polar"
"C9H8O4","Xeric",2017,"Fall","polar"
"C9H8O4","Mesic",2017,"Fall","polar"
"C9H8O4","Mesic",2018,"Fall","polar"
"C6H12O6","Xeric",2019,"Fall","polar"
"C6H12O6","Xeric",2017,"Fall","polar"
"C6H12O6","Xeric",2017,"Spring","polar"
"C6H12O6","Xeric",2018,"Fall","polar"
"C6H12O6","Xeric",2018,"Spring","polar"
"C6H12O6","Xeric",2019,"Spring","polar"
"C6H12O6","Hydric",2019,"Spring","polar"
"C6H12O6","Hydric",2017,"Spring","polar"
"C6H12O6","Hydric",2017,"Fall","polar"
"C6H12O6","Hydric",2018,"Spring","polar"
"C6H12O6","Hydric",2018,"LateSpring","polar"
"C6H12O6","Hydric",2019,"Fall","polar"
"C6H12O6","Hydric",2018,"Fall","polar"
"C6H12O6","Mesic",2018,"LateSpring","polar"
"C6H12O6","Mesic",2017,"Fall","polar"
"C6H12O6","Mesic",2018,"Spring","polar"
"C6H12O6","Mesic",2018,"Fall","polar"
"C6H12O6","Mesic",2017,"Spring","polar"
"C6H12O6","Mesic",2019,"Fall","polar"
"C6H12O6","Mesic",2019,"Spring","polar"
"C12H8O4","Xeric",2019,"Fall","polar"
"C12H8O4","Xeric",2017,"Fall","polar"
"C12H8O4","Xeric",2017,"Spring","polar"
"C12H8O4","Xeric",2018,"Spring","polar"
"C12H8O4","Xeric",2018,"Fall","polar"
"C12H8O4","Xeric",2019,"Spring","polar"
"C12H8O4","Hydric",2019,"Spring","polar"
"C12H8O4","Hydric",2017,"Spring","polar"
"C12H8O4","Hydric",2017,"Fall","polar"
"C12H8O4","Hydric",2018,"Spring","polar"
"C12H8O4","Hydric",2018,"LateSpring","polar"
"C12H8O4","Hydric",2019,"Fall","polar"
"C12H8O4","Hydric",2018,"Fall","polar"
"C12H8O4","Mesic",2018,"LateSpring","polar"
"C12H8O4","Mesic",2017,"Fall","polar"
"C12H8O4","Mesic",2018,"Spring","polar"
"C12H8O4","Mesic",2018,"Fall","polar"
"C12H8O4","Mesic",2017,"Spring","polar"
"C12H8O4","Mesic",2019,"Fall","polar"
"C12H8O4","Mesic",2019,"Spring","polar"
"C10H12O3","Mesic",2017,"Fall","polar"
"C9H12O6","Hydric",2017,"Fall","polar"
"C9H12O6","Mesic",2018,"LateSpring","polar"
"C9H12O6","Mesic",2017,"Fall","polar"
"C9H12O6","Mesic",2018,"Spring","polar"
"C9H12O6","Mesic",2018,"Fall","polar"
"C9H12O6","Mesic",2017,"Spring","polar"
"C9H12O6","Mesic",2019,"Fall","polar"
"C13H12O3","Xeric",2018,"Spring","polar"
"C13H12O3","Mesic",2017,"Fall","polar"
"C13H12O3","Mesic",2019,"Fall","polar"
"C13H12O3","Mesic",2018,"LateSpring","polar"
"C10H16O5","Xeric",2019,"Fall","polar"
"C10H16O5","Xeric",2017,"Fall","polar"
"C10H16O5","Xeric",2017,"Spring","polar"
"C10H16O5","Xeric",2018,"Fall","polar"
"C10H16O5","Xeric",2018,"Spring","polar"
"C10H16O5","Xeric",2019,"Spring","polar"
"C10H16O5","Hydric",2017,"Spring","polar"
"C10H16O5","Hydric",2017,"Fall","polar"
"C10H16O5","Hydric",2018,"LateSpring","polar"
"C10H16O5","Hydric",2019,"Fall","polar"
"C10H16O5","Hydric",2018,"Fall","polar"
"C10H16O5","Hydric",2018,"Spring","polar"
"C10H16O5","Mesic",2018,"LateSpring","polar"
"C10H16O5","Mesic",2017,"Fall","polar"
"C10H16O5","Mesic",2018,"Spring","polar"
"C10H16O5","Mesic",2018,"Fall","polar"
"C10H16O5","Mesic",2017,"Spring","polar"
"C10H16O5","Mesic",2019,"Fall","polar"
"C10H16O5","Mesic",2019,"Spring","polar"
"C14H16O2","Xeric",2018,"Fall","polar"
"C11H20O4","Xeric",2019,"Fall","polar"
"C11H20O4","Xeric",2017,"Fall","polar"
"C11H20O4","Xeric",2017,"Spring","polar"
"C11H20O4","Xeric",2018,"Fall","polar"
"C11H20O4","Xeric",2018,"Spring","polar"
"C11H20O4","Xeric",2019,"Spring","polar"
"C11H20O4","Hydric",2019,"Spring","polar"
"C11H20O4","Hydric",2017,"Spring","polar"
"C11H20O4","Hydric",2017,"Fall","polar"
"C11H20O4","Hydric",2018,"Spring","polar"
"C11H20O4","Hydric",2018,"LateSpring","polar"
"C11H20O4","Hydric",2019,"Fall","polar"
"C11H20O4","Hydric",2018,"Fall","polar"
"C11H20O4","Mesic",2018,"LateSpring","polar"
"C11H20O4","Mesic",2017,"Fall","polar"
"C11H20O4","Mesic",2018,"Spring","polar"
"C11H20O4","Mesic",2018,"Fall","polar"
"C11H20O4","Mesic",2017,"Spring","polar"
"C11H20O4","Mesic",2019,"Fall","polar"
"C11H20O4","Mesic",2019,"Spring","polar"
"C12H24O3","Xeric",2019,"Fall","polar"
"C12H24O3","Xeric",2017,"Fall","polar"
"C12H24O3","Xeric",2017,"Spring","polar"
"C12H24O3","Xeric",2018,"Fall","polar"
"C12H24O3","Xeric",2018,"Spring","polar"
"C12H24O3","Xeric",2019,"Spring","polar"
"C12H24O3","Hydric",2019,"Spring","polar"
"C12H24O3","Hydric",2017,"Spring","polar"
"C12H24O3","Hydric",2017,"Fall","polar"
"C12H24O3","Hydric",2018,"Spring","polar"
"C12H24O3","Hydric",2018,"LateSpring","polar"
"C12H24O3","Hydric",2019,"Fall","polar"
"C12H24O3","Hydric",2018,"Fall","polar"
"C12H24O3","Mesic",2018,"LateSpring","polar"
"C12H24O3","Mesic",2017,"Fall","polar"
"C12H24O3","Mesic",2018,"Fall","polar"
"C12H24O3","Mesic",2018,"Spring","polar"
"C12H24O3","Mesic",2019,"Fall","polar"
"C12H24O3","Mesic",2019,"Spring","polar"
"C9H15O5N1","Xeric",2019,"Fall","polar"
"C9H15O5N1","Xeric",2017,"Fall","polar"
"C9H15O5N1","Xeric",2018,"Fall","polar"
"C9H15O5N1","Xeric",2018,"Spring","polar"
"C9H15O5N1","Xeric",2019,"Spring","polar"
"C9H15O5N1","Hydric",2019,"Spring","polar"
