"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C37H64O8","lipid","aliphatic","aliphatic",0.0606,-1.2973,1.73,0.22,-2,6,-0.0541
"C35H68O7","lipid","aliphatic","aliphatic",-0.0476,-1.5429,1.94,0.2,-5,2,-0.1429
"C38H68O7","lipid","aliphatic","aliphatic",0.0435,-1.4211,1.79,0.18,-2,5,-0.0526
"C40H76O5","lipid","aliphatic","aliphatic",0.0133,-1.65,1.9,0.12,-2,3,-0.05
"C33H63O8N1","lipid","aliphatic","aliphatic+N",-0.0714,-1.3333,1.91,0.24,-6,3,-0.1818
"C34H67O7N1","lipid","aliphatic","aliphatic+N",-0.0847,-1.4706,1.97,0.21,-6,2,-0.1765
"C35H71O6N1","lipid","aliphatic","lipid",-0.0968,-1.6,2.03,0.17,-6,1,-0.1714
"C34H71O9N1","lipid","aliphatic","lipid",-0.193,-1.4706,2.09,0.26,-10,0,-0.2941
"C38H71O6N1","lipid","aliphatic","aliphatic+N",0,-1.4737,1.87,0.16,-3,4,-0.0789
"C31H38O12","lignin","unsaturated/lignin","unsaturated/lignin",0.28,-0.4516,1.23,0.39,1,13,0.0323
"C34H50O9","lignin","unsaturated/lignin","unsaturated/lignin",0.1864,-0.9412,1.47,0.26,1,10,0.0294
"C39H54O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2877,-1.1282,1.38,0.13,8,13,0.2051
"C38H54O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2353,-1,1.42,0.21,4,12,0.1053
"C35H58O10","lipid","aliphatic","aliphatic",0.0667,-1.0857,1.66,0.29,-3,7,-0.0857
"C39H58O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2113,-1.1282,1.49,0.18,4,11,0.1026
"C36H62O9","lipid","aliphatic","aliphatic",0.0476,-1.2222,1.72,0.25,-3,6,-0.0833
"C34H66O8","lipid","aliphatic","aliphatic",-0.0667,-1.4706,1.94,0.24,-6,2,-0.1765
"C38H66O5","lipid","aliphatic","aliphatic",0.0986,-1.4737,1.74,0.13,1,6,0.0263
"C37H66O8","lipid","aliphatic","aliphatic",0.0303,-1.3514,1.78,0.22,-3,5,-0.0811
"C38H70O7","lipid","aliphatic","aliphatic",0.0145,-1.4737,1.84,0.18,-3,4,-0.0789
"C40H74O3","lipid","aliphatic","aliphatic",0.0649,-1.7,1.85,0.07,1,4,0.025
"C39H74O6","lipid","aliphatic","aliphatic",0,-1.5897,1.9,0.15,-3,3,-0.0769
"C40H78O5","lipid","aliphatic","aliphatic",-0.0133,-1.7,1.95,0.12,-3,2,-0.075
"C41H82O4","lipid","aliphatic","lipid",-0.0256,-1.8049,2,0.1,-3,1,-0.0732
"C35H61O9N1","lipid","aliphatic","aliphatic+N",0.0169,-1.1429,1.74,0.26,-4,6,-0.1143
"C33H65O8N1","lipid","aliphatic","aliphatic+N",-0.1071,-1.3939,1.97,0.24,-7,2,-0.2121
"C34H69O7N1","lipid","aliphatic","lipid",-0.1186,-1.5294,2.03,0.21,-7,1,-0.2059
"C38H69O4N1","lipid","aliphatic","aliphatic+N",0.0571,-1.5263,1.82,0.11,0,5,0
"C37H69O7N1","lipid","aliphatic","aliphatic+N",-0.0154,-1.4054,1.86,0.19,-4,4,-0.1081
"C39H73O3N1","lipid","aliphatic","aliphatic+N",0.0411,-1.641,1.87,0.08,0,4,0
"C39H77O5N1","lipid","aliphatic","aliphatic+N",-0.0423,-1.641,1.97,0.13,-4,2,-0.1026
"C36H49O8P1","lignin","unsaturated/lignin","unsaturated/lignin",0.2581,-0.9167,1.36,0.22,4,13,0.1111
"C38H52O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2857,-1.0526,1.37,0.16,7,13,0.1842
"C39H56O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2603,-1.1795,1.44,0.13,7,12,0.1795
"C39H60O7","lipid","aliphatic","aliphatic",0.1831,-1.1795,1.54,0.18,3,10,0.0769
"C37H64O6","lipid","aliphatic","aliphatic",0.0882,-1.4054,1.73,0.16,0,6,0
"C36H64O9","lipid","aliphatic","aliphatic",0.0159,-1.2778,1.78,0.25,-4,5,-0.1111
"C37H69O4S1P1","lipid","aliphatic","aliphatic",0,-1.5946,1.86,0.11,-2,4,-0.0541
"C34H68O8","lipid","aliphatic","lipid",-0.1,-1.5294,2,0.24,-7,1,-0.2059
"C38H68O5","lipid","aliphatic","aliphatic",0.0704,-1.5263,1.79,0.13,0,5,0
"C37H68O8","lipid","aliphatic","aliphatic",0,-1.4054,1.84,0.22,-4,4,-0.1081
"C39H72O4","lipid","aliphatic","aliphatic",0.0541,-1.641,1.85,0.1,0,4,0
"C38H72O7","lipid","aliphatic","aliphatic",-0.0145,-1.5263,1.89,0.18,-4,3,-0.1053
"C40H76O3","lipid","aliphatic","aliphatic",0.039,-1.75,1.9,0.07,0,3,0
"C41H80O2","lipid","aliphatic","aliphatic",0.025,-1.8537,1.95,0.05,0,2,0
"C40H80O5","lipid","aliphatic","lipid",-0.04,-1.75,2,0.12,-4,1,-0.1
"C38H71O4N1","lipid","aliphatic","aliphatic+N",0.0286,-1.5789,1.87,0.11,-1,4,-0.0263
"C39H75O3N1","lipid","aliphatic","aliphatic+N",0.0137,-1.6923,1.92,0.08,-1,3,-0.0256
"C40H79O2N1","lipid","aliphatic","aliphatic+N",0,-1.8,1.98,0.05,-1,2,-0.025
"C35H42O9","lignin","unsaturated/lignin","unsaturated/lignin",0.3443,-0.6857,1.2,0.26,6,15,0.1714
"C38H54O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2571,-1.1053,1.42,0.16,6,12,0.1579
"C35H62O10","lipid","aliphatic","aliphatic",0,-1.2,1.77,0.29,-5,5,-0.1429
"C37H66O6","lipid","aliphatic","aliphatic",0.0588,-1.4595,1.78,0.16,-1,5,-0.027
"C36H66O9","lipid","aliphatic","aliphatic",-0.0159,-1.3333,1.83,0.25,-5,4,-0.1389
"C37H70O6S1","lipid","aliphatic","aliphatic",-0.0303,-1.5135,1.89,0.16,-4,3,-0.1081
"C38H70O5","lipid","aliphatic","aliphatic",0.0423,-1.5789,1.84,0.13,-1,4,-0.0263
"C39H74O4","lipid","aliphatic","aliphatic",0.027,-1.6923,1.9,0.1,-1,3,-0.0256
"C38H74O7","lipid","aliphatic","aliphatic",-0.0435,-1.5789,1.95,0.18,-5,2,-0.1316
"C40H78O3","lipid","aliphatic","aliphatic",0.013,-1.8,1.95,0.07,-1,2,-0.025
"C41H82O2","lipid","aliphatic","lipid",0,-1.9024,2,0.05,-1,1,-0.0244
"C37H69O5N1","lipid","aliphatic","aliphatic+N",0.0149,-1.5135,1.86,0.14,-2,4,-0.0541
"C38H73O4N1","lipid","aliphatic","aliphatic+N",0,-1.6316,1.92,0.11,-2,3,-0.0526
"C38H78O4N1P1","lipid","aliphatic","lipid",-0.0882,-1.7632,2.05,0.11,-5,1,-0.1316
"C39H77O3N1","lipid","aliphatic","aliphatic+N",-0.0137,-1.7436,1.97,0.08,-2,2,-0.0513
"C40H81O2N1","lipid","aliphatic","lipid",-0.0263,-1.85,2.02,0.05,-2,1,-0.05
"C33H36O11","lignin","unsaturated/lignin","unsaturated/lignin",0.3818,-0.4242,1.09,0.33,5,16,0.1515
"C35H64O10","lipid","aliphatic","aliphatic",-0.0333,-1.2571,1.83,0.29,-6,4,-0.1714
"C36H68O7S1","lipid","aliphatic","aliphatic",-0.0476,-1.4444,1.89,0.19,-5,3,-0.1389
"C37H68O6","lipid","aliphatic","aliphatic",0.0294,-1.5135,1.84,0.16,-2,4,-0.0541
"C40H68O6","lipid","aliphatic","aliphatic",0.1081,-1.4,1.7,0.15,1,7,0.025
"C37H72O6S1","lipid","aliphatic","aliphatic",-0.0606,-1.5676,1.95,0.16,-5,2,-0.1351
"C38H72O5","lipid","aliphatic","aliphatic",0.0141,-1.6316,1.89,0.13,-2,3,-0.0526
"C39H80O4S1","lipid","aliphatic","lipid",-0.0833,-1.7949,2.05,0.1,-5,0,-0.1282
"C40H80O3","lipid","aliphatic","lipid",-0.013,-1.85,2,0.07,-2,1,-0.05
"C37H71O5N1","lipid","aliphatic","aliphatic+N",-0.0149,-1.5676,1.92,0.14,-3,3,-0.0811
"C38H75O4N1","lipid","aliphatic","aliphatic+N",-0.0286,-1.6842,1.97,0.11,-3,2,-0.0789
"C39H79O3N1","lipid","aliphatic","lipid",-0.0411,-1.7949,2.03,0.08,-3,1,-0.0769
"C38H42O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4203,-0.7368,1.11,0.18,11,18,0.2895
"C36H54O10","lipid","aliphatic","aliphatic",0.1613,-0.9444,1.5,0.28,0,10,0
"C38H58O6","lipid","aliphatic","aliphatic",0.2,-1.2105,1.53,0.16,4,10,0.1053
"C34H62O11","protein","aliphatic","aliphatic",-0.0526,-1.1765,1.82,0.32,-7,4,-0.2059
"C39H62O5","lipid","aliphatic","aliphatic",0.1781,-1.3333,1.59,0.13,4,9,0.1026
"C38H62O8","lipid","aliphatic","aliphatic",0.1176,-1.2105,1.63,0.21,0,8,0
"C40H66O4","lipid","aliphatic","aliphatic",0.1579,-1.45,1.65,0.1,4,8,0.1
"C38H74O3S1","lipid","aliphatic","aliphatic",-0.0141,-1.7368,1.95,0.08,-2,2,-0.0526
"C37H74O6S1","lipid","aliphatic","lipid",-0.0909,-1.6216,2,0.16,-6,1,-0.1622
"C38H79O3S1P1","lipid","aliphatic","lipid",-0.1014,-1.8684,2.08,0.08,-5,0,-0.1316
"C40H82O1S1","lipid","aliphatic","lipid",-0.039,-1.95,2.05,0.03,-2,0,-0.05
"C36H69O6N1","lipid","aliphatic","aliphatic+N",-0.0312,-1.5,1.92,0.17,-4,3,-0.1111
"C37H73O5N1","lipid","aliphatic","aliphatic+N",-0.0448,-1.6216,1.97,0.14,-4,2,-0.1081
"C38H77O4N1","lipid","aliphatic","lipid",-0.0571,-1.7368,2.03,0.11,-4,1,-0.1053
"C32H36O12","lignin","unsaturated/lignin","unsaturated/lignin",0.3462,-0.375,1.12,0.38,3,15,0.0938
"C35H37O10P1","lignin","unsaturated/lignin","unsaturated/lignin",0.4138,-0.4857,1.06,0.29,7,18,0.2
"C33H56O10","protein","aliphatic","aliphatic",0.0357,-1.0909,1.7,0.3,-4,6,-0.1212
"C37H56O7","lipid","aliphatic","aliphatic",0.194,-1.1351,1.51,0.19,3,10,0.0811
"C36H56O10","lipid","aliphatic","aliphatic",0.129,-1,1.56,0.28,-1,9,-0.0278
"C38H60O6","lipid","aliphatic","aliphatic",0.1714,-1.2632,1.58,0.16,3,9,0.0789
"C37H60O9","lipid","aliphatic","aliphatic",0.1077,-1.1351,1.62,0.24,-1,8,-0.027
"C39H64O5","lipid","aliphatic","aliphatic",0.1507,-1.3846,1.64,0.13,3,8,0.0769
"C38H64O8","lipid","aliphatic","aliphatic",0.0882,-1.2632,1.68,0.21,-1,7,-0.0263
"C37H72O6","lipid","aliphatic","aliphatic",-0.0294,-1.6216,1.95,0.16,-4,2,-0.1081
"C33H63O11N1","protein","aliphatic","aliphatic+N",-0.1321,-1.1515,1.91,0.33,-9,3,-0.2727
"C36H71O6N1","lipid","aliphatic","aliphatic+N",-0.0625,-1.5556,1.97,0.17,-5,2,-0.1389
"C37H75O5N1","lipid","aliphatic","lipid",-0.0746,-1.6757,2.03,0.14,-5,1,-0.1351
"C29H42O14","lignin","unsaturated/lignin","unsaturated/lignin",0.0909,-0.4828,1.45,0.48,-5,9,-0.1724
"C36H54O8","lipid","aliphatic","aliphatic",0.1875,-1.0556,1.5,0.22,2,10,0.0556
"C35H54O11","protein","aliphatic","aliphatic",0.1186,-0.9143,1.54,0.31,-2,9,-0.0571
"C37H58O7","lipid","aliphatic","aliphatic",0.1642,-1.1892,1.57,0.19,2,9,0.0541
"C36H58O10","lipid","aliphatic","aliphatic",0.0968,-1.0556,1.61,0.28,-2,8,-0.0556
"C38H62O6","lipid","aliphatic","aliphatic",0.1429,-1.3158,1.63,0.16,2,8,0.0526
"C37H62O9","lipid","aliphatic","aliphatic",0.0769,-1.1892,1.68,0.24,-2,7,-0.0541
"C39H66O5","lipid","aliphatic","aliphatic",0.1233,-1.4359,1.69,0.13,2,7,0.0513
"C38H66O8","lipid","aliphatic","aliphatic",0.0588,-1.3158,1.74,0.21,-2,6,-0.0526
"C39H70O7","lipid","aliphatic","aliphatic",0.0423,-1.4359,1.79,0.18,-2,5,-0.0513
"C40H74O6","lipid","aliphatic","aliphatic",0.027,-1.55,1.85,0.15,-2,4,-0.05
"C42H82O4","lipid","aliphatic","aliphatic",0,-1.7619,1.95,0.1,-2,2,-0.0476
"C34H65O8N1","lipid","aliphatic","aliphatic+N",-0.069,-1.3529,1.91,0.24,-6,3,-0.1765
"C35H69O7N1","lipid","aliphatic","aliphatic+N",-0.082,-1.4857,1.97,0.2,-6,2,-0.1714
"C38H69O7N1","lipid","aliphatic","aliphatic+N",0.0149,-1.3684,1.82,0.18,-3,5,-0.0789
"C36H73O6N1","lipid","aliphatic","lipid",-0.0938,-1.6111,2.03,0.17,-6,1,-0.1667
"C39H52O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3056,-1.0256,1.33,0.15,8,14,0.2051
"C35H56O11","protein","aliphatic","aliphatic",0.0847,-0.9714,1.6,0.31,-3,8,-0.0857
"C36H60O10","lipid","aliphatic","aliphatic",0.0645,-1.1111,1.67,0.28,-3,7,-0.0833
"C34H64O9","lipid","aliphatic","aliphatic",-0.0508,-1.3529,1.88,0.26,-6,3,-0.1765
"C37H64O9","lipid","aliphatic","aliphatic",0.0462,-1.2432,1.73,0.24,-3,6,-0.0811
"C39H68O5","lipid","aliphatic","aliphatic",0.0959,-1.4872,1.74,0.13,1,6,0.0256
"C38H68O8","lipid","aliphatic","aliphatic",0.0294,-1.3684,1.79,0.21,-3,5,-0.0789
"C39H72O7","lipid","aliphatic","aliphatic",0.0141,-1.4872,1.85,0.18,-3,4,-0.0769
"C41H76O3","lipid","aliphatic","aliphatic",0.0633,-1.7073,1.85,0.07,1,4,0.0244
"C40H76O6","lipid","aliphatic","aliphatic",0,-1.6,1.9,0.15,-3,3,-0.075
"C41H80O5","lipid","aliphatic","aliphatic",-0.013,-1.7073,1.95,0.12,-3,2,-0.0732
"C42H84O4","lipid","aliphatic","lipid",-0.025,-1.8095,2,0.1,-3,1,-0.0714
"C34H67O8N1","lipid","aliphatic","aliphatic+N",-0.1034,-1.4118,1.97,0.24,-7,2,-0.2059
"C44H63O3N1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2771,-1.2273,1.43,0.07,10,14,0.2273
"C39H71O4N1","lipid","aliphatic","aliphatic+N",0.0556,-1.5385,1.82,0.1,0,5,0
"C40H79O5N1","lipid","aliphatic","aliphatic+N",-0.0411,-1.65,1.98,0.12,-4,2,-0.1
"C44H47O1S1P1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4699,-0.9773,1.07,0.02,19,22,0.4318
"C34H50O10","lignin","unsaturated/lignin","unsaturated/lignin",0.1724,-0.8824,1.47,0.29,0,10,0
"C39H54O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2778,-1.0769,1.38,0.15,7,13,0.1795
"C35H58O11","protein","aliphatic","aliphatic",0.0508,-1.0286,1.66,0.31,-4,7,-0.1143
"C36H63O8P1","lipid","aliphatic","aliphatic",0.0323,-1.3056,1.75,0.22,-3,6,-0.0833
"C36H62O10","lipid","aliphatic","aliphatic",0.0323,-1.1667,1.72,0.28,-4,6,-0.1111
"C37H66O7S1","lipid","aliphatic","aliphatic",0.0154,-1.3514,1.78,0.19,-3,5,-0.0811
"C38H66O6","lipid","aliphatic","aliphatic",0.0857,-1.4211,1.74,0.16,0,6,0
"C37H66O9","lipid","aliphatic","aliphatic",0.0154,-1.2973,1.78,0.24,-4,5,-0.1081
"C39H70O5","lipid","aliphatic","aliphatic",0.0685,-1.5385,1.79,0.13,0,5,0
"C38H70O8","lipid","aliphatic","aliphatic",0,-1.4211,1.84,0.21,-4,4,-0.1053
"C40H74O4","lipid","aliphatic","aliphatic",0.0526,-1.65,1.85,0.1,0,4,0
"C39H74O7","lipid","aliphatic","aliphatic",-0.0141,-1.5385,1.9,0.18,-4,3,-0.1026
"C38H57O8N1","lipid","aliphatic","aliphatic+N",0.1818,-1,1.5,0.21,2,11,0.0526
"C34H69O8N1","lipid","aliphatic","lipid",-0.1379,-1.4706,2.03,0.24,-8,1,-0.2353
"C39H73O4N1","lipid","aliphatic","aliphatic+N",0.0278,-1.5897,1.87,0.1,-1,4,-0.0256
"C40H77O3N1","lipid","aliphatic","aliphatic+N",0.0133,-1.7,1.93,0.07,-1,3,-0.025
"C41H81O2N1","lipid","aliphatic","aliphatic+N",0,-1.8049,1.98,0.05,-1,2,-0.0244
"C35H40O10","lignin","unsaturated/lignin","unsaturated/lignin",0.3667,-0.5714,1.14,0.29,6,16,0.1714
"C28H44O15","protein","aliphatic","aliphatic",-0.0244,-0.5,1.57,0.54,-8,7,-0.2857
"C34H52O10","lipid","aliphatic","aliphatic",0.1379,-0.9412,1.53,0.29,-1,9,-0.0294
"C38H52O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2754,-1,1.37,0.18,6,13,0.1579
"C35H60O11","protein","aliphatic","aliphatic",0.0169,-1.0857,1.71,0.31,-5,6,-0.1429
"C36H64O10","lipid","aliphatic","aliphatic",0,-1.2222,1.78,0.28,-5,5,-0.1389
"C34H68O9","lipid","aliphatic","lipid",-0.1186,-1.4706,2,0.26,-8,1,-0.2353
"C38H68O6","lipid","aliphatic","aliphatic",0.0571,-1.4737,1.79,0.16,-1,5,-0.0263
"C37H68O9","lipid","aliphatic","aliphatic",-0.0154,-1.3514,1.84,0.24,-5,4,-0.1351
"C41H68O6","lipid","aliphatic","aliphatic",0.1316,-1.3659,1.66,0.15,2,8,0.0488
"C39H72O5","lipid","aliphatic","aliphatic",0.0411,-1.5897,1.85,0.13,-1,4,-0.0256
"C38H72O8","lipid","aliphatic","aliphatic",-0.0294,-1.4737,1.89,0.21,-5,3,-0.1316
"C40H76O4","lipid","aliphatic","aliphatic",0.0263,-1.7,1.9,0.1,-1,3,-0.025
"C40H81O2S1P1","lipid","aliphatic","lipid",-0.0541,-1.875,2.02,0.05,-3,1,-0.075
"C41H80O3","lipid","aliphatic","aliphatic",0.0127,-1.8049,1.95,0.07,-1,2,-0.0244
"C42H84O2","lipid","aliphatic","lipid",0,-1.9048,2,0.05,-1,1,-0.0238
"C38H71O5N1","lipid","aliphatic","aliphatic+N",0.0145,-1.5263,1.87,0.13,-2,4,-0.0526
"C38H76O5N1P1","lipid","aliphatic","lipid",-0.0746,-1.6579,2,0.13,-5,2,-0.1316
"C39H75O4N1","lipid","aliphatic","aliphatic+N",0,-1.641,1.92,0.1,-2,3,-0.0513
"C40H79O3N1","lipid","aliphatic","aliphatic+N",-0.0133,-1.75,1.98,0.07,-2,2,-0.05
"C38H59O7P1","lipid","aliphatic","aliphatic",0.1642,-1.1842,1.55,0.18,2,10,0.0526
"C35H62O11","protein","aliphatic","aliphatic",-0.0169,-1.1429,1.77,0.31,-6,5,-0.1714
"C40H62O5","lipid","aliphatic","aliphatic",0.2,-1.3,1.55,0.12,5,10,0.125
"C39H62O8","lipid","aliphatic","aliphatic",0.1429,-1.1795,1.59,0.21,1,9,0.0256
"C36H66O10","lipid","aliphatic","aliphatic",-0.0323,-1.2778,1.83,0.28,-6,4,-0.1667
"C39H74O5","lipid","aliphatic","aliphatic",0.0137,-1.641,1.9,0.13,-2,3,-0.0513
"C39H78O5S1","lipid","aliphatic","lipid",-0.0704,-1.6923,2,0.13,-5,1,-0.1282
"C43H78O4","lipid","aliphatic","aliphatic",0.0732,-1.6279,1.81,0.09,1,5,0.0233
"C41H82O3","lipid","aliphatic","lipid",-0.0127,-1.8537,2,0.07,-2,1,-0.0488
"C42H86O2","lipid","aliphatic","lipid",-0.0244,-1.9524,2.05,0.05,-2,0,-0.0476
"C36H53O10N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,-0.8333,1.47,0.28,0,11,0
"C37H57O9N1","lipid","aliphatic","aliphatic+N",0.1429,-0.973,1.54,0.24,0,10,0
"C36H65O7N1","lipid","aliphatic","aliphatic+N",0.0159,-1.3333,1.81,0.19,-3,5,-0.0833
"C37H69O6N1","lipid","aliphatic","aliphatic+N",0,-1.4595,1.86,0.16,-3,4,-0.0811
"C38H73O5N1","lipid","aliphatic","aliphatic+N",-0.0145,-1.5789,1.92,0.13,-3,3,-0.0789
"C39H77O4N1","lipid","aliphatic","aliphatic+N",-0.0278,-1.6923,1.97,0.1,-3,2,-0.0769
"C40H81O3N1","lipid","aliphatic","lipid",-0.04,-1.8,2.02,0.07,-3,1,-0.075
"C39H44O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4085,-0.7692,1.13,0.18,11,18,0.2821
"C38H56O7","lignin","unsaturated/lignin","unsaturated/lignin",0.2174,-1.1053,1.47,0.18,4,11,0.1053
"C37H56O10","lipid","aliphatic","aliphatic",0.1562,-0.973,1.51,0.27,0,10,0
"C38H60O9","lipid","aliphatic","aliphatic",0.1343,-1.1053,1.58,0.24,0,9,0
"C35H64O11","protein","aliphatic","aliphatic",-0.0508,-1.2,1.83,0.31,-7,4,-0.2
"C40H64O5","lipid","aliphatic","aliphatic",0.1733,-1.35,1.6,0.12,4,9,0.1
"C39H64O8","lipid","aliphatic","aliphatic",0.1143,-1.2308,1.64,0.21,0,8,0
"C36H68O10","lipid","aliphatic","aliphatic",-0.0645,-1.3333,1.89,0.28,-7,3,-0.1944
"C42H76O5","lipid","aliphatic","aliphatic",0.0633,-1.5714,1.81,0.12,0,5,0
"C39H80O5S1","lipid","aliphatic","lipid",-0.0986,-1.7436,2.05,0.13,-6,0,-0.1538
"C32H55O13N1","protein","aliphatic","aliphatic+N",-0.0612,-0.8125,1.72,0.41,-8,6,-0.25
"C36H67O7N1","lipid","aliphatic","aliphatic+N",-0.0159,-1.3889,1.86,0.19,-4,4,-0.1111
"C37H71O6N1","lipid","aliphatic","aliphatic+N",-0.0303,-1.5135,1.92,0.16,-4,3,-0.1081
"C39H79O4N1","lipid","aliphatic","lipid",-0.0556,-1.7436,2.03,0.1,-4,1,-0.1026
"C38H42O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4118,-0.6842,1.11,0.21,10,18,0.2632
"C36H54O11","protein","aliphatic","aliphatic",0.1475,-0.8889,1.5,0.31,-1,10,-0.0278
"C34H58O10","lipid","aliphatic","aliphatic",0.0345,-1.1176,1.71,0.29,-4,6,-0.1176
"C39H62O6","lipid","aliphatic","aliphatic",0.1667,-1.2821,1.59,0.15,3,9,0.0769
"C38H62O9","lipid","aliphatic","aliphatic",0.1045,-1.1579,1.63,0.24,-1,8,-0.0263
"C39H66O8","lipid","aliphatic","aliphatic",0.0857,-1.2821,1.69,0.21,-1,7,-0.0256
"C43H78O2","lipid","aliphatic","aliphatic",0.0952,-1.7209,1.81,0.05,3,5,0.0698
"C36H57O10N1","lipid","aliphatic","aliphatic+N",0.1,-0.9444,1.58,0.28,-2,9,-0.0556
"C36H69O7N1","lipid","aliphatic","aliphatic+N",-0.0476,-1.4444,1.92,0.19,-5,3,-0.1389
"C37H73O6N1","lipid","aliphatic","aliphatic+N",-0.0606,-1.5676,1.97,0.16,-5,2,-0.1351
"C41H73O3N1","lipid","aliphatic","aliphatic+N",0.0909,-1.561,1.78,0.07,2,6,0.0488
"C38H77O5N1","lipid","aliphatic","lipid",-0.0725,-1.6842,2.03,0.13,-5,1,-0.1316
"C37H56O8","lipid","aliphatic","aliphatic",0.1818,-1.0811,1.51,0.22,2,10,0.0541
"C36H56O11","protein","aliphatic","aliphatic",0.1148,-0.9444,1.56,0.31,-2,9,-0.0556
"C38H60O7","lipid","aliphatic","aliphatic",0.1594,-1.2105,1.58,0.18,2,9,0.0526
"C37H60O10","lipid","aliphatic","aliphatic",0.0938,-1.0811,1.62,0.27,-2,8,-0.0541
"C39H64O6","lipid","aliphatic","aliphatic",0.1389,-1.3333,1.64,0.15,2,8,0.0513
"C40H68O5","lipid","aliphatic","aliphatic",0.12,-1.45,1.7,0.12,2,7,0.05
"C39H68O8","lipid","aliphatic","aliphatic",0.0571,-1.3333,1.74,0.21,-2,6,-0.0513
"C37H72O7","lipid","aliphatic","aliphatic",-0.0448,-1.5676,1.95,0.19,-5,2,-0.1351
"C47H68O2","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.2826,-1.3617,1.45,0.04,12,14,0.2553
"C48H72O1","lipid","aliphatic","aliphatic",0.2632,-1.4583,1.5,0.02,12,13,0.25
"C41H76O6","lipid","aliphatic","aliphatic",0.0263,-1.561,1.85,0.15,-2,4,-0.0488
"C35H67O8N1","lipid","aliphatic","aliphatic+N",-0.0667,-1.3714,1.91,0.23,-6,3,-0.1714
"C36H71O7N1","lipid","aliphatic","aliphatic+N",-0.0794,-1.5,1.97,0.19,-6,2,-0.1667
"C37H75O6N1","lipid","aliphatic","lipid",-0.0909,-1.6216,2.03,0.16,-6,1,-0.1622
"C32H54O12","protein","aliphatic","aliphatic",0,-0.9375,1.69,0.38,-6,6,-0.1875
"C36H54O9","lipid","aliphatic","aliphatic",0.1746,-1,1.5,0.25,1,10,0.0278
"C35H54O12","protein","aliphatic","aliphatic",0.1034,-0.8571,1.54,0.34,-3,9,-0.0857
"C37H58O8","lipid","aliphatic","aliphatic",0.1515,-1.1351,1.57,0.22,1,9,0.027
"C36H58O11","protein","aliphatic","aliphatic",0.082,-1,1.61,0.31,-3,8,-0.0833
"C40H58O8","lignin","unsaturated/lignin","unsaturated/lignin",0.2222,-1.05,1.45,0.2,4,12,0.1
"C37H62O10","lipid","aliphatic","aliphatic",0.0625,-1.1351,1.68,0.27,-3,7,-0.0811
"C35H66O9","lipid","aliphatic","aliphatic",-0.0492,-1.3714,1.89,0.26,-6,3,-0.1714
"C39H66O6","lipid","aliphatic","aliphatic",0.1111,-1.3846,1.69,0.15,1,7,0.0256
"C38H66O9","lipid","aliphatic","aliphatic",0.0448,-1.2632,1.74,0.24,-3,6,-0.0789
"C36H70O8","lipid","aliphatic","aliphatic",-0.0625,-1.5,1.94,0.22,-6,2,-0.1667
"C40H70O5","lipid","aliphatic","aliphatic",0.0933,-1.5,1.75,0.12,1,6,0.025
"C39H70O8","lipid","aliphatic","aliphatic",0.0286,-1.3846,1.79,0.21,-3,5,-0.0769
"C37H74O7","lipid","aliphatic","lipid",-0.0746,-1.6216,2,0.19,-6,1,-0.1622
"C41H74O4","lipid","aliphatic","aliphatic",0.0769,-1.6098,1.8,0.1,1,5,0.0244
"C40H74O7","lipid","aliphatic","aliphatic",0.0137,-1.5,1.85,0.17,-3,4,-0.075
"C42H78O3","lipid","aliphatic","aliphatic",0.0617,-1.7143,1.86,0.07,1,4,0.0238
"C41H78O6","lipid","aliphatic","aliphatic",0,-1.6098,1.9,0.15,-3,3,-0.0732
"C42H82O5","lipid","aliphatic","aliphatic",-0.0127,-1.7143,1.95,0.12,-3,2,-0.0714
"C43H86O4","lipid","aliphatic","lipid",-0.0244,-1.814,2,0.09,-3,1,-0.0698
"C39H57O8N1","lignin","unsaturated/lignin","unsaturated/lignin",0.2059,-0.9744,1.46,0.21,3,12,0.0769
"C35H69O8N1","lipid","aliphatic","aliphatic+N",-0.1,-1.4286,1.97,0.23,-7,2,-0.2
"C38H69O8N1","lipid","aliphatic","aliphatic+N",0,-1.3158,1.82,0.21,-4,5,-0.1053
"C40H73O4N1","lipid","aliphatic","aliphatic+N",0.0541,-1.55,1.82,0.1,0,5,0
"C41H81O5N1","lipid","aliphatic","aliphatic+N",-0.04,-1.6585,1.98,0.12,-4,2,-0.0976
